enrollee_id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,target
29214,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Funded Startup,0.0
25673,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
4923,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1.0
2029,city_114,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,50-99,Funded Startup,0.0
19609,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,0.0
31044,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,0.0
19073,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,0.0
16777,city_65,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,0.0
15259,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,0.0
19193,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,0.0
26136,city_67,Male,Has relevent experience,Part time course,Graduate,Business Degree,2,5000-9999,Pvt Ltd,0.0
18332,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Public Sector,0.0
6428,city_165,Male,Has relevent experience,no_enrollment,Graduate,Other,12,50-99,Funded Startup,0.0
14719,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,0.0
20626,city_114,Male,Has relevent experience,Part time course,Graduate,Arts,7,50-99,Pvt Ltd,0.0
3370,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,0.0
19905,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,0.0
18913,city_83,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,0.0
15940,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,0.0
6887,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,0.0
23900,city_61,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,0.0
2750,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,0.0
10841,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,0.0
5804,city_36,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,0.0
2990,city_173,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1.0
12258,city_159,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,0.0
15089,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1.0
30394,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,0.0
31313,city_67,Male,No relevent experience,Full time course,Graduate,STEM,7,5000-9999,Pvt Ltd,0.0
596,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,0.0
31562,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,0.0
5443,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Funded Startup,0.0
11098,city_53,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,0.0
32166,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
13022,city_99,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
29862,city_160,Male,Has relevent experience,Part time course,Graduate,STEM,7,50-99,NGO,0.0
3170,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,0.0
32189,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1.0
4342,city_99,Male,No relevent experience,no_enrollment,Graduate,Business Degree,2,<10,Pvt Ltd,0.0
16590,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1.0
22825,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
6753,city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,0.0
16999,city_40,Male,Has relevent experience,no_enrollment,Graduate,No Major,6,<10,Pvt Ltd,0.0
31631,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,0.0
9130,city_150,Male,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,0.0
27850,city_83,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,0.0
25091,city_71,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,0.0
20062,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
28678,city_53,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,0.0
20317,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
5135,city_150,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,0.0
2855,city_16,Male,No relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,0.0
30924,city_14,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,0.0
8947,city_118,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1.0
2848,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,0.0
4583,city_50,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,0.0
22997,city_173,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,0.0
33325,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Public Sector,0.0
29094,city_104,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,0.0
33035,city_103,Male,Has relevent experience,Part time course,Masters,STEM,15,1000-4999,Pvt Ltd,0.0
20769,city_138,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10/49,Pvt Ltd,0.0
9605,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
33185,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,0.0
13932,city_46,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,1.0
18720,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,0.0
1505,city_149,Male,Has relevent experience,Full time course,Graduate,STEM,12,100-500,Pvt Ltd,0.0
2264,city_76,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,0.0
5930,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,0.0
20312,city_175,Male,Has relevent experience,Part time course,Graduate,STEM,10,<10,Pvt Ltd,1.0
26099,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,0.0
29878,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,50-99,Pvt Ltd,0.0
13758,city_173,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,1000-4999,Public Sector,0.0
3744,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,0.0
12746,city_61,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
14513,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,Public Sector,0.0
13133,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,0.0
17519,city_142,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,0.0
22833,city_50,Male,No relevent experience,no_enrollment,Masters,STEM,5,50-99,Public Sector,0.0
2102,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Early Stage Startup,0.0
22391,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,0.0
11123,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,0.0
6514,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Funded Startup,0.0
8673,city_102,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
5937,city_173,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,0.0
15000,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1.0
15661,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,6,<10,Pvt Ltd,0.0
26293,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,0.0
18770,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,0.0
25405,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,0.0
14196,city_136,Male,Has relevent experience,Part time course,Graduate,STEM,6,10000+,Public Sector,0.0
14020,city_1,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,0.0
12583,city_100,Male,No relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,0.0
18399,city_64,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,0.0
30112,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,0.0
4668,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,0.0
2359,city_28,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,0.0
29528,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,0.0
20155,city_106,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,0.0
21258,city_115,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Early Stage Startup,0.0
28688,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,0.0
18602,city_74,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1.0
7488,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,0.0
6090,city_114,Male,Has relevent experience,no_enrollment,Graduate,Humanities,19,50-99,Pvt Ltd,0.0
14246,city_16,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,0.0
4786,city_23,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
24289,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1.0
14234,city_138,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,NGO,0.0
14549,city_65,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,0.0
10382,city_159,Male,Has relevent experience,Part time course,Graduate,STEM,18,10000+,Pvt Ltd,0.0
9686,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,0.0
25379,city_114,Male,No relevent experience,no_enrollment,Masters,Humanities,2,100-500,Public Sector,1.0
1856,city_103,Male,Has relevent experience,Full time course,Graduate,STEM,5,5000-9999,Pvt Ltd,0.0
20854,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,0.0
12511,city_28,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,0.0
27070,city_57,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,0.0
30353,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Public Sector,0.0
30676,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
31486,city_69,Male,Has relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,1.0
3077,city_104,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Funded Startup,0.0
2856,city_97,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
23248,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,0.0
17946,city_136,Male,No relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,0.0
5223,city_101,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,NGO,0.0
14569,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1.0
26098,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,NGO,0.0
2180,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,0.0
24308,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Funded Startup,1.0
3483,city_103,Male,No relevent experience,Part time course,Graduate,STEM,3,500-999,Public Sector,0.0
6266,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,0.0
30107,city_118,Male,No relevent experience,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,0.0
9414,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1.0
29089,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1.0
13697,city_94,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Public Sector,0.0
1394,city_10,Male,No relevent experience,Full time course,Graduate,STEM,7,<10,Funded Startup,0.0
23143,city_103,Male,Has relevent experience,no_enrollment,Graduate,Other,9,10/49,Pvt Ltd,0.0
16030,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Funded Startup,0.0
7899,city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,0.0
4192,city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Funded Startup,0.0
26012,city_160,Male,No relevent experience,Full time course,Graduate,STEM,4,10/49,Early Stage Startup,0.0
16950,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
7687,city_89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
2959,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,0.0
16699,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,0.0
25770,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,10000+,Pvt Ltd,0.0
5855,city_173,Male,Has relevent experience,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,0.0
24257,city_101,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,3,50-99,Pvt Ltd,1.0
5761,city_50,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,0.0
11826,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,0.0
23395,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10/49,Funded Startup,0.0
30822,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
19994,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Public Sector,0.0
651,city_28,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,0.0
33196,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,0.0
4856,city_21,Male,Has relevent experience,Part time course,Phd,STEM,20,10/49,Pvt Ltd,1.0
32219,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,0.0
5340,city_103,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,0.0
4874,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,0.0
3459,city_26,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Public Sector,0.0
19898,city_114,Male,No relevent experience,Full time course,Masters,STEM,17,1000-4999,NGO,0.0
19277,city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1.0
1625,city_160,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1.0
15048,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,0.0
7988,city_97,Male,Has relevent experience,Part time course,Graduate,Arts,3,500-999,Pvt Ltd,0.0
9279,city_162,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,0.0
4275,city_71,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
29960,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1.0
3456,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,1.0
11669,city_114,Male,Has relevent experience,Full time course,Masters,STEM,19,50-99,Pvt Ltd,0.0
24530,city_114,Male,No relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,0.0
13122,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1.0
31559,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
8568,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,0.0
20400,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,0.0
7222,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,0.0
31614,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,0.0
25624,city_97,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,0.0
26869,city_70,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Early Stage Startup,1.0
214,city_97,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,0.0
4451,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Public Sector,0.0
27473,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1.0
389,city_28,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Public Sector,0.0
31482,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Early Stage Startup,0.0
17410,city_24,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,0.0
5141,city_46,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,0.0
14476,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Pvt Ltd,1.0
6627,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,0.0
26193,city_145,Male,No relevent experience,Full time course,Graduate,STEM,7,10/49,Pvt Ltd,1.0
8123,city_97,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,0.0
16414,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,0.0
22280,city_23,Male,Has relevent experience,Part time course,Graduate,STEM,15,500-999,Public Sector,0.0
24052,city_21,Male,Has relevent experience,Full time course,Masters,STEM,3,100-500,Pvt Ltd,0.0
12284,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Early Stage Startup,0.0
24411,city_103,Male,Has relevent experience,Full time course,Graduate,Other,3,50-99,Pvt Ltd,0.0
21716,city_103,Male,No relevent experience,Part time course,Masters,STEM,9,10000+,Pvt Ltd,0.0
25187,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,1.0
9140,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1.0
10283,city_142,Male,No relevent experience,Part time course,Masters,STEM,5,500-999,Public Sector,0.0
16544,city_16,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1.0
1823,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1.0
11234,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,0.0
13265,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,0.0
21607,city_11,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Other,1.0
17624,city_173,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,0.0
10146,city_99,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,1.0
8290,city_142,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,0.0
19050,city_103,Male,No relevent experience,Part time course,Phd,STEM,3,1000-4999,Public Sector,0.0
28891,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
17241,city_115,Male,Has relevent experience,Full time course,Graduate,STEM,11,500-999,Pvt Ltd,1.0
7118,city_64,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1.0
24475,city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
1975,city_70,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,0.0
2761,city_16,Male,Has relevent experience,Full time course,Masters,STEM,10,10000+,Pvt Ltd,0.0
491,city_104,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
9748,city_103,Male,Has relevent experience,Part time course,Phd,STEM,>20,100-500,Pvt Ltd,0.0
1238,city_28,Male,Has relevent experience,no_enrollment,Phd,STEM,14,10/49,Funded Startup,0.0
25148,city_98,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,0.0
5766,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,0.0
21884,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,0.0
141,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,0.0
30827,city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,1.0
13725,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,0.0
32488,city_11,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1.0
6766,city_138,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,0.0
29292,city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,0.0
25302,city_144,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,0.0
31091,city_71,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,0.0
162,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,0.0
15758,city_103,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,17,<10,Pvt Ltd,0.0
32076,city_11,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1.0
16882,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,0.0
6042,city_103,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,NGO,0.0
30082,city_75,Male,Has relevent experience,Full time course,Graduate,STEM,8,1000-4999,Public Sector,1.0
25445,city_21,Male,No relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,0.0
29594,city_103,Male,Has relevent experience,no_enrollment,Graduate,Other,18,5000-9999,Pvt Ltd,0.0
31058,city_103,Male,Has relevent experience,Full time course,Masters,STEM,15,1000-4999,Pvt Ltd,0.0
21914,city_103,Male,No relevent experience,Full time course,Graduate,STEM,6,100-500,NGO,0.0
18447,city_23,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10/49,Funded Startup,0.0
26294,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Funded Startup,1.0
11003,city_103,Male,Has relevent experience,Full time course,Masters,STEM,8,10/49,Funded Startup,0.0
21977,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1.0
12518,city_138,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,0.0
22583,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1.0
13331,city_27,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,0.0
16078,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Other,0.0
6424,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,0.0
21692,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Funded Startup,0.0
10732,city_73,Male,Has relevent experience,Part time course,Graduate,STEM,8,<10,Funded Startup,0.0
29373,city_103,Male,No relevent experience,Part time course,Graduate,STEM,14,10000+,NGO,0.0
18716,city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,0.0
32791,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,0.0
29701,city_45,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,0.0
11873,city_46,Male,No relevent experience,no_enrollment,Phd,STEM,14,100-500,Public Sector,0.0
28398,city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,0.0
25946,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,0.0
28382,city_173,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,0.0
10595,city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
26126,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,13,50-99,Pvt Ltd,0.0
1752,city_70,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,0.0
21451,city_102,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
15250,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Pvt Ltd,0.0
32103,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Funded Startup,0.0
32195,city_76,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,0.0
4029,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,0.0
24019,city_160,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1.0
20012,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
22755,city_73,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,0.0
18984,city_90,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,0.0
